person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
26.0,Male,Associate,79098.0,2,Rent,20000.0,Debtconsolidation,11.99,0.25,2.0,534,No,1
25.0,Female,Associate,71754.0,4,Rent,20000.0,Personal,14.84,0.28,2.0,540,No,1
23.0,Male,High School,71688.0,0,Rent,20000.0,Debtconsolidation,10.83,0.28,2.0,584,No,1
23.0,Female,Associate,79539.0,5,Rent,20000.0,Debtconsolidation,13.22,0.25,2.0,584,No,1
22.0,Female,High School,81282.0,1,Rent,20000.0,Education,12.18,0.25,2.0,639,No,0
23.0,Male,Bachelor,81580.0,1,Rent,20000.0,Medical,11.11,0.25,2.0,607,Yes,0
24.0,Female,Master,81639.0,4,Rent,20000.0,Homeimprovement,13.48,0.24,2.0,681,No,0
26.0,Male,High School,82432.0,6,Rent,20000.0,Education,10.75,0.24,4.0,710,No,0
25.0,Male,High School,82737.0,4,Rent,20000.0,Personal,12.53,0.24,4.0,634,Yes,0
24.0,Male,High School,75890.0,2,Rent,20000.0,Debtconsolidation,14.84,0.26,4.0,595,No,1
23.0,Male,Bachelor,84428.0,1,Rent,20000.0,Venture,17.74,0.24,2.0,707,Yes,0
25.0,Male,Bachelor,85061.0,1,Rent,20000.0,Homeimprovement,9.99,0.24,2.0,627,Yes,0
22.0,Male,Bachelor,84791.0,0,Rent,20000.0,Personal,6.91,0.24,4.0,592,Yes,0
25.0,Female,Bachelor,77982.0,6,Rent,20000.0,Homeimprovement,11.01,0.26,4.0,699,No,1
25.0,Male,High School,86325.0,2,Rent,20000.0,Personal,14.09,0.23,2.0,566,Yes,0
22.0,Male,High School,26244.0,0,Mortgage,3000.0,Debtconsolidation,11.49,0.11,3.0,667,Yes,0
23.0,Female,High School,86183.0,1,Rent,20000.0,Education,14.09,0.23,3.0,638,No,0
23.0,Female,Associate,67625.0,0,Rent,20000.0,Medical,15.2,0.3,4.0,620,No,1
24.0,Male,High School,87261.0,1,Rent,20000.0,Medical,11.83,0.23,2.0,667,Yes,0
24.0,Female,Bachelor,25826.0,4,Other,6000.0,Personal,12.21,0.23,2.0,655,No,0
23.0,Male,Associate,80180.0,0,Rent,20000.0,Venture,14.11,0.25,3.0,666,No,1
22.0,Male,High School,80179.0,0,Rent,20000.0,Debtconsolidation,14.42,0.25,2.0,655,No,1
24.0,Male,High School,87458.0,3,Rent,20000.0,Homeimprovement,14.74,0.23,3.0,604,Yes,0
24.0,Female,Master,89922.0,0,Rent,20000.0,Homeimprovement,12.69,0.22,3.0,672,Yes,0
22.0,Female,Bachelor,26137.0,0,Mortgage,1625.0,Debtconsolidation,16.89,0.06,3.0,596,No,1
25.0,Male,High School,91179.0,0,Rent,20000.0,Debtconsolidation,11.01,0.22,4.0,658,Yes,0
21.0,Male,Associate,26112.0,0,Mortgage,4500.0,Homeimprovement,11.01,0.17,2.0,608,No,1
25.0,Male,Bachelor,26559.0,2,Mortgage,8500.0,Venture,9.63,0.32,4.0,686,Yes,0
24.0,Female,Associate,91001.0,0,Rent,20000.0,Homeimprovement,8.88,0.22,3.0,687,No,0
26.0,Female,Bachelor,90978.0,3,Rent,20000.0,Medical,6.91,0.22,4.0,652,Yes,0
26.0,Female,Bachelor,90805.0,4,Rent,20000.0,Education,11.01,0.22,3.0,603,No,0
25.0,Female,Associate,91130.0,0,Rent,20000.0,Personal,10.38,0.22,3.0,622,Yes,0
22.0,Male,High School,83759.0,1,Rent,20000.0,Debtconsolidation,10.99,0.24,4.0,660,No,1
22.0,Male,Master,91033.0,1,Rent,20000.0,Venture,11.01,0.22,2.0,572,Yes,0
21.0,Female,Bachelor,26887.0,0,Mortgage,7575.0,Personal,11.01,0.28,3.0,641,Yes,0
26.0,Female,Bachelor,26792.0,4,Own,5200.0,Education,12.42,0.19,3.0,674,No,0
24.0,Male,Bachelor,83573.0,1,Rent,20000.0,Homeimprovement,14.82,0.24,4.0,693,No,1
23.0,Female,Bachelor,91541.0,4,Rent,20000.0,Personal,16.32,0.22,3.0,628,No,0
23.0,Female,Associate,72279.0,2,Rent,20000.0,Medical,16.0,0.28,3.0,688,No,1
23.0,Male,Associate,92304.0,0,Rent,20000.0,Medical,10.37,0.22,3.0,635,Yes,0
26.0,Male,Master,85207.0,2,Rent,20000.0,Debtconsolidation,13.16,0.23,3.0,662,No,1
24.0,Female,Associate,85232.0,5,Rent,20000.0,Venture,14.88,0.23,4.0,652,No,1
22.0,Female,Associate,93127.0,2,Rent,20000.0,Debtconsolidation,13.98,0.21,4.0,619,Yes,0
26.0,Male,Master,86320.0,2,Rent,20000.0,Homeimprovement,13.36,0.23,2.0,655,No,1
21.0,Female,High School,26946.0,0,Own,7125.0,Venture,6.99,0.26,3.0,653,No,0
22.0,Female,High School,26711.0,0,Mortgage,4025.0,Education,5.42,0.15,4.0,565,Yes,0
24.0,Male,Bachelor,26769.0,2,Mortgage,8000.0,Medical,5.42,0.3,2.0,613,Yes,0
26.0,Female,Bachelor,94812.0,4,Rent,20000.0,Homeimprovement,13.85,0.21,4.0,663,No,0
22.0,Female,Associate,27119.0,0,Mortgage,4000.0,Personal,12.99,0.15,2.0,540,Yes,0
26.0,Male,Bachelor,27046.0,5,Own,4200.0,Medical,9.99,0.16,3.0,598,Yes,0
22.0,Female,Bachelor,26902.0,4,Mortgage,1400.0,Venture,11.01,0.05,2.0,653,Yes,0
21.0,Male,Bachelor,27072.0,0,Mortgage,3800.0,Debtconsolidation,5.99,0.14,2.0,643,No,0
24.0,Female,Master,87447.0,6,Rent,20000.0,Debtconsolidation,11.01,0.23,4.0,632,No,1
23.0,Female,High School,94310.0,0,Rent,20000.0,Venture,11.58,0.21,3.0,578,No,0
23.0,Male,Master,95354.0,2,Rent,20000.0,Medical,13.85,0.21,4.0,642,Yes,0
23.0,Male,Master,96236.0,0,Rent,20000.0,Education,16.89,0.21,4.0,688,No,0
23.0,Male,Master,96969.0,2,Rent,20000.0,Medical,7.9,0.21,4.0,696,No,0
23.0,Female,Associate,27201.0,0,Own,6000.0,Venture,12.68,0.22,4.0,527,Yes,0
22.0,Male,Associate,76808.0,0,Rent,20000.0,Medical,14.91,0.26,4.0,611,No,1
24.0,Male,High School,97157.0,0,Rent,20000.0,Venture,13.06,0.21,4.0,545,Yes,0
25.0,Male,High School,96773.0,3,Rent,20000.0,Education,8.88,0.21,4.0,644,Yes,0
23.0,Male,Bachelor,26954.0,0,Mortgage,2000.0,Education,6.17,0.07,4.0,511,Yes,0
22.0,Female,High School,96673.0,1,Rent,20000.0,Education,13.98,0.21,4.0,616,Yes,0
22.0,Male,High School,26872.0,3,Own,8500.0,Venture,6.54,0.32,4.0,656,No,0
26.0,Male,Bachelor,76420.0,2,Rent,20000.0,Medical,13.85,0.26,3.0,656,No,1
26.0,Female,Associate,27097.0,2,Mortgage,1000.0,Homeimprovement,10.36,0.04,3.0,581,Yes,0
25.0,Male,Associate,96778.0,2,Rent,20000.0,Homeimprovement,14.26,0.21,4.0,664,No,0
23.0,Female,High School,97783.0,0,Rent,20000.0,Medical,11.71,0.2,2.0,563,Yes,0
22.0,Female,Bachelor,98255.0,0,Rent,20000.0,Debtconsolidation,13.49,0.2,4.0,623,Yes,0
24.0,Male,Master,26747.0,1,Mortgage,2000.0,Debtconsolidation,14.84,0.07,2.0,704,No,1
22.0,Female,Bachelor,99459.0,0,Rent,20000.0,Education,11.01,0.2,2.0,691,No,0
23.0,Female,Associate,92036.0,2,Rent,20000.0,Homeimprovement,15.05,0.22,4.0,648,No,1
22.0,Male,Master,93070.0,0,Rent,20000.0,Education,13.79,0.21,4.0,662,No,1
24.0,Female,High School,101201.0,6,Rent,20000.0,Education,13.48,0.2,3.0,569,No,0
26.0,Female,Bachelor,26764.0,4,Own,3000.0,Venture,6.76,0.11,2.0,642,No,0
23.0,Male,Master,102232.0,1,Rent,20000.0,Personal,11.11,0.2,4.0,663,Yes,0
25.0,Female,Bachelor,101849.0,3,Rent,20000.0,Education,13.92,0.2,2.0,627,Yes,0
23.0,Female,Bachelor,26678.0,1,Own,4400.0,Education,12.53,0.16,2.0,610,Yes,0
24.0,Female,Master,95807.0,5,Rent,20000.0,Homeimprovement,14.11,0.21,2.0,678,No,1
23.0,Female,Bachelor,103275.0,0,Rent,20000.0,Medical,7.49,0.19,2.0,597,Yes,0
25.0,Male,High School,103166.0,3,Rent,20000.0,Debtconsolidation,10.25,0.19,3.0,653,Yes,0
26.0,Male,Bachelor,88672.0,2,Rent,20000.0,Personal,12.53,0.23,2.0,571,No,1
21.0,Female,High School,27289.0,0,Mortgage,1500.0,Personal,11.86,0.05,3.0,659,Yes,0
23.0,Male,Bachelor,27174.0,0,Own,9000.0,Venture,7.88,0.33,3.0,619,Yes,0
25.0,Female,Associate,102975.0,0,Rent,20000.0,Homeimprovement,11.01,0.19,2.0,663,No,0
24.0,Male,Associate,27558.0,0,Mortgage,4000.0,Venture,11.01,0.15,2.0,621,Yes,0
22.0,Female,Associate,105649.0,1,Rent,20000.0,Debtconsolidation,13.85,0.19,4.0,575,Yes,0
22.0,Female,Associate,109017.0,1,Rent,20000.0,Personal,11.01,0.18,4.0,639,Yes,0
23.0,Male,High School,94566.0,1,Rent,20000.0,Homeimprovement,18.25,0.21,2.0,611,No,1
24.0,Female,Bachelor,109178.0,1,Rent,20000.0,Debtconsolidation,6.54,0.18,3.0,630,No,0
23.0,Male,Master,108836.0,0,Rent,20000.0,Medical,11.49,0.18,4.0,560,Yes,0
26.0,Male,Master,109089.0,5,Rent,20000.0,Medical,11.49,0.18,3.0,537,Yes,0
22.0,Female,Bachelor,27472.0,1,Mortgage,7000.0,Education,11.71,0.25,2.0,694,No,0
23.0,Male,Master,109061.0,0,Rent,20000.0,Debtconsolidation,13.57,0.18,4.0,657,Yes,0
25.0,Male,High School,110319.0,1,Rent,20000.0,Education,14.35,0.18,3.0,572,Yes,0
26.0,Male,Bachelor,27309.0,1,Mortgage,3825.0,Debtconsolidation,10.65,0.14,4.0,618,Yes,0
22.0,Female,Bachelor,111365.0,1,Rent,20000.0,Venture,15.65,0.18,2.0,649,No,0
25.0,Female,Bachelor,27570.0,0,Mortgage,5875.0,Education,6.62,0.21,2.0,680,No,1
25.0,Male,Associate,111834.0,1,Rent,20000.0,Medical,9.25,0.18,2.0,606,Yes,0
22.0,Male,High School,27122.0,2,Mortgage,2400.0,Medical,11.71,0.09,3.0,612,Yes,0
26.0,Female,Bachelor,113057.0,0,Rent,20000.0,Debtconsolidation,9.45,0.18,4.0,606,Yes,0
23.0,Male,Bachelor,27666.0,0,Mortgage,1550.0,Debtconsolidation,7.49,0.06,2.0,658,No,1
22.0,Male,Associate,114267.0,0,Rent,20000.0,Personal,11.01,0.18,2.0,602,Yes,0
23.0,Male,Bachelor,100420.0,4,Rent,20000.0,Debtconsolidation,11.01,0.2,2.0,571,No,1
23.0,Male,High School,115130.0,4,Rent,20000.0,Education,10.99,0.17,2.0,701,No,0
24.0,Female,Bachelor,114976.0,3,Rent,20000.0,Homeimprovement,11.01,0.17,3.0,665,No,0
21.0,Male,Bachelor,27648.0,0,Own,7350.0,Venture,7.66,0.27,2.0,635,Yes,0
23.0,Female,Bachelor,116295.0,0,Rent,20000.0,Medical,13.04,0.17,3.0,643,Yes,0
22.0,Male,Associate,27385.0,3,Mortgage,7200.0,Personal,7.14,0.26,2.0,636,No,0
22.0,Female,Associate,103798.0,0,Rent,20000.0,Venture,15.65,0.19,4.0,645,No,1
22.0,Female,Bachelor,118565.0,0,Rent,20000.0,Education,11.83,0.17,4.0,575,Yes,0
24.0,Female,Bachelor,27463.0,0,Own,3000.0,Debtconsolidation,16.0,0.11,2.0,647,Yes,0
23.0,Male,Associate,120368.0,0,Rent,20000.0,Education,15.28,0.17,4.0,569,Yes,0
21.0,Female,Bachelor,27493.0,2,Own,4000.0,Debtconsolidation,15.05,0.15,4.0,528,No,0
22.0,Male,Master,27178.0,0,Own,8500.0,Debtconsolidation,15.05,0.31,4.0,626,No,0
24.0,Female,Master,120691.0,2,Rent,20000.0,Homeimprovement,14.22,0.17,3.0,664,No,0
25.0,Female,High School,106741.0,1,Rent,20000.0,Homeimprovement,16.35,0.19,3.0,650,No,1
26.0,Male,Associate,27124.0,2,Own,7500.0,Venture,10.96,0.28,2.0,600,Yes,0
25.0,Female,High School,121016.0,0,Rent,20000.0,Homeimprovement,13.06,0.17,2.0,672,No,0
25.0,Male,Bachelor,120866.0,1,Rent,20000.0,Homeimprovement,13.06,0.17,2.0,563,Yes,0
25.0,Female,Bachelor,27635.0,2,Own,7500.0,Venture,11.01,0.27,3.0,665,No,0
23.0,Female,High School,27475.0,4,Mortgage,6700.0,Education,11.01,0.24,4.0,605,Yes,0
22.0,Male,High School,90648.0,0,Rent,20000.0,Medical,14.96,0.22,4.0,653,No,1
23.0,Male,Associate,90887.0,2,Rent,20000.0,Medical,17.04,0.22,2.0,685,No,1
22.0,Male,Bachelor,121236.0,0,Rent,20000.0,Personal,12.21,0.16,3.0,580,Yes,0
25.0,Male,Associate,27780.0,1,Mortgage,6400.0,Personal,7.88,0.23,4.0,672,Yes,0
26.0,Male,Master,27364.0,0,Own,5400.0,Personal,5.42,0.2,3.0,646,No,0
26.0,Male,Bachelor,125803.0,6,Rent,20000.0,Debtconsolidation,10.74,0.16,2.0,636,Yes,0
23.0,Female,Associate,112700.0,0,Rent,20000.0,Personal,13.22,0.18,3.0,559,No,1
23.0,Female,Bachelor,114961.0,1,Rent,20000.0,Debtconsolidation,14.59,0.17,2.0,654,No,1
25.0,Male,Associate,130715.0,5,Rent,20000.0,Homeimprovement,11.01,0.15,4.0,632,No,0
25.0,Male,Bachelor,117215.0,2,Rent,20000.0,Personal,11.01,0.17,3.0,672,No,1
23.0,Male,High School,132975.0,1,Rent,20000.0,Education,12.42,0.15,3.0,630,No,0
22.0,Female,High School,132809.0,0,Rent,20000.0,Debtconsolidation,13.72,0.15,3.0,691,Yes,0
24.0,Male,Associate,133069.0,2,Rent,20000.0,Personal,10.38,0.15,4.0,672,Yes,0
23.0,Male,Associate,133031.0,0,Rent,20000.0,Venture,11.01,0.15,2.0,709,No,0
22.0,Female,Associate,28529.0,1,Mortgage,2000.0,Personal,7.51,0.07,3.0,521,Yes,0
22.0,Female,Associate,28518.0,0,Mortgage,7125.0,Homeimprovement,11.71,0.25,3.0,564,No,1
23.0,Male,High School,28149.0,0,Mortgage,3000.0,Personal,8.9,0.11,2.0,626,No,1
25.0,Female,Master,103168.0,1,Rent,20000.0,Medical,17.39,0.19,2.0,662,No,1
23.0,Female,Bachelor,28372.0,0,Mortgage,4800.0,Personal,5.79,0.17,2.0,667,No,0
22.0,Male,High School,28527.0,2,Mortgage,8300.0,Personal,12.61,0.29,2.0,690,No,1
23.0,Male,High School,145007.0,1,Rent,20000.0,Medical,10.37,0.14,4.0,628,Yes,0
24.0,Male,Bachelor,27861.0,0,Own,4750.0,Homeimprovement,11.36,0.17,3.0,562,Yes,0
24.0,Female,Associate,146157.0,0,Rent,20000.0,Venture,8.9,0.14,3.0,670,No,0
23.0,Female,Associate,150985.0,0,Rent,20000.0,Venture,11.11,0.13,4.0,602,No,0
22.0,Male,High School,28613.0,0,Mortgage,3000.0,Education,8.94,0.1,2.0,595,Yes,0
25.0,Male,Associate,157396.0,3,Rent,20000.0,Personal,15.27,0.13,2.0,687,No,0
26.0,Female,Bachelor,156668.0,3,Rent,20000.0,Debtconsolidation,13.11,0.13,4.0,668,Yes,0
23.0,Male,Bachelor,28773.0,0,Mortgage,6000.0,Education,16.0,0.21,2.0,657,Yes,0
24.0,Female,High School,160903.0,0,Rent,20000.0,Education,12.36,0.12,2.0,527,Yes,0
21.0,Female,High School,28410.0,0,Mortgage,7000.0,Medical,8.9,0.25,3.0,606,Yes,0
24.0,Female,Master,166817.0,2,Rent,20000.0,Venture,15.99,0.12,3.0,681,No,1
23.0,Male,High School,28492.0,2,Mortgage,3600.0,Homeimprovement,17.27,0.13,3.0,502,No,1
22.0,Male,Associate,27969.0,0,Mortgage,4800.0,Debtconsolidation,10.0,0.17,4.0,644,Yes,0
21.0,Female,Bachelor,28786.0,0,Mortgage,3000.0,Debtconsolidation,13.35,0.1,3.0,638,Yes,0
25.0,Male,High School,28595.0,2,Mortgage,4400.0,Homeimprovement,6.76,0.15,2.0,611,No,0
25.0,Female,Associate,70930.0,0,Rent,19900.0,Medical,11.83,0.28,4.0,578,No,1
26.0,Female,Master,140072.0,0,Rent,19800.0,Medical,11.48,0.14,4.0,617,Yes,0
26.0,Male,Master,24756.0,8,Rent,500.0,Medical,11.41,0.02,2.0,659,No,0
25.0,Male,High School,28644.0,4,Mortgage,10000.0,Personal,11.01,0.35,2.0,570,No,1
21.0,Female,Bachelor,23899.0,1,Rent,700.0,Education,12.29,0.03,2.0,658,Yes,0
25.0,Male,High School,23980.0,6,Rent,750.0,Debtconsolidation,12.29,0.03,4.0,645,Yes,0
23.0,Male,Associate,13059.0,0,Rent,1000.0,Personal,10.37,0.08,2.0,541,No,1
22.0,Female,High School,13021.0,1,Rent,1000.0,Homeimprovement,14.74,0.08,4.0,610,No,1
21.0,Female,Master,13197.0,1,Rent,1000.0,Homeimprovement,13.43,0.08,4.0,722,No,1
22.0,Male,High School,29111.0,0,Mortgage,2400.0,Education,9.63,0.08,4.0,668,No,0
21.0,Male,Associate,28319.0,0,Other,2400.0,Education,12.21,0.08,4.0,628,Yes,0
23.0,Female,Master,13817.0,1,Rent,1000.0,Medical,10.25,0.07,2.0,667,No,1
22.0,Male,Associate,14763.0,0,Rent,1000.0,Medical,12.99,0.07,4.0,540,Yes,0
22.0,Female,Bachelor,15248.0,0,Rent,1000.0,Venture,13.98,0.07,4.0,547,Yes,0
23.0,Female,Bachelor,15553.0,3,Rent,1000.0,Debtconsolidation,14.65,0.06,3.0,602,Yes,0
25.0,Male,Bachelor,15255.0,2,Rent,1000.0,Education,10.65,0.07,2.0,611,No,0
21.0,Male,Associate,14997.0,0,Rent,1000.0,Education,13.98,0.07,2.0,669,Yes,0
22.0,Male,High School,15102.0,1,Rent,1000.0,Personal,13.57,0.07,3.0,559,No,1
22.0,Female,Bachelor,16077.0,3,Rent,1000.0,Personal,14.96,0.06,3.0,642,No,1
24.0,Male,Bachelor,17683.0,0,Rent,1000.0,Debtconsolidation,10.0,0.06,4.0,562,No,1
21.0,Male,High School,18221.0,0,Rent,1000.0,Venture,16.29,0.05,4.0,559,No,1
23.0,Female,Bachelor,28684.0,1,Own,2000.0,Venture,11.11,0.07,3.0,591,No,0
21.0,Female,High School,28348.0,0,Own,5000.0,Venture,11.01,0.18,3.0,506,Yes,0
22.0,Male,Associate,18290.0,2,Rent,1000.0,Venture,16.69,0.05,3.0,623,No,1
22.0,Male,Associate,18923.0,0,Rent,1000.0,Medical,14.3,0.05,3.0,599,No,1
21.0,Male,Bachelor,20259.0,0,Rent,1000.0,Venture,15.65,0.05,3.0,604,No,1
24.0,Male,Bachelor,21414.0,3,Rent,1000.0,Venture,11.49,0.05,3.0,619,Yes,0
22.0,Female,Associate,20953.0,0,Rent,1000.0,Education,13.48,0.05,4.0,665,Yes,0
24.0,Male,Bachelor,24085.0,3,Rent,1000.0,Education,12.53,0.04,4.0,655,Yes,0
25.0,Female,Master,57272.0,1,Rent,19000.0,Medical,11.99,0.33,2.0,648,No,1
25.0,Male,Bachelor,61342.0,1,Rent,19000.0,Homeimprovement,10.99,0.31,4.0,645,No,1
25.0,Male,Bachelor,63600.0,0,Rent,19000.0,Medical,11.01,0.3,4.0,610,No,1
24.0,Male,High School,29212.0,1,Mortgage,7000.0,Debtconsolidation,10.38,0.24,3.0,607,Yes,0
26.0,Male,High School,57891.0,2,Rent,19000.0,Personal,16.7,0.33,4.0,649,No,1
25.0,Male,Bachelor,65799.0,2,Rent,19000.0,Debtconsolidation,11.01,0.29,4.0,640,No,1
22.0,Male,Master,66071.0,0,Rent,19000.0,Venture,11.01,0.29,4.0,664,No,1
23.0,Female,Associate,66303.0,3,Rent,19000.0,Personal,11.14,0.29,2.0,611,No,1
26.0,Male,Bachelor,75656.0,7,Rent,19000.0,Medical,7.49,0.25,2.0,621,No,1
22.0,Female,High School,84974.0,1,Rent,19000.0,Medical,8.88,0.22,4.0,589,Yes,0
23.0,Female,Master,87479.0,3,Rent,19000.0,Medical,10.99,0.22,4.0,671,Yes,0
24.0,Female,Bachelor,88452.0,0,Rent,19000.0,Homeimprovement,10.62,0.21,3.0,653,No,0
23.0,Male,Bachelor,94830.0,0,Rent,19000.0,Venture,8.9,0.2,2.0,642,Yes,0
25.0,Female,Bachelor,29498.0,6,Mortgage,6000.0,Medical,14.59,0.2,2.0,664,No,1
22.0,Male,Bachelor,29756.0,1,Own,2500.0,Venture,9.91,0.08,2.0,592,Yes,0
26.0,Male,Associate,116006.0,3,Rent,19000.0,Personal,13.22,0.16,2.0,663,No,0
24.0,Male,High School,126727.0,0,Rent,19000.0,Homeimprovement,12.29,0.15,2.0,582,Yes,0
26.0,Male,Bachelor,61142.0,1,Rent,18950.0,Personal,11.01,0.31,3.0,632,No,1
26.0,Female,Associate,67267.0,2,Rent,18800.0,Debtconsolidation,6.99,0.28,2.0,505,No,1
22.0,Female,Bachelor,84840.0,4,Rent,18750.0,Debtconsolidation,10.38,0.22,2.0,661,Yes,0
22.0,Male,High School,52878.0,0,Rent,18550.0,Debtconsolidation,11.83,0.35,4.0,694,No,1
24.0,Male,Associate,29659.0,4,Own,7100.0,Venture,12.42,0.24,3.0,641,No,0
25.0,Female,High School,67957.0,6,Rent,18500.0,Debtconsolidation,13.61,0.27,3.0,619,No,1
23.0,Male,Associate,90359.0,3,Rent,18500.0,Education,11.26,0.2,3.0,697,Yes,0
25.0,Male,Associate,90794.0,1,Rent,18500.0,Education,7.49,0.2,3.0,608,Yes,0
24.0,Male,Master,88481.0,1,Rent,18500.0,Homeimprovement,7.9,0.21,2.0,605,No,1
22.0,Female,Bachelor,29833.0,1,Own,8000.0,Medical,9.91,0.27,2.0,592,No,0
21.0,Male,Associate,29833.0,0,Mortgage,3000.0,Venture,7.9,0.1,4.0,642,Yes,0
24.0,Male,Bachelor,94624.0,1,Rent,18500.0,Venture,15.33,0.2,2.0,692,No,1
22.0,Male,Associate,29781.0,2,Mortgage,5000.0,Education,7.9,0.17,2.0,598,Yes,0
22.0,Female,Associate,59476.0,3,Rent,18400.0,Personal,13.16,0.31,2.0,653,No,1
22.0,Female,Bachelor,61014.0,0,Rent,18400.0,Debtconsolidation,9.99,0.3,2.0,649,No,1
23.0,Male,High School,145076.0,0,Rent,18400.0,Personal,8.9,0.13,2.0,674,Yes,0
22.0,Male,High School,29823.0,0,Mortgage,5000.0,Venture,14.65,0.17,4.0,655,No,1
25.0,Female,High School,29628.0,0,Mortgage,6000.0,Debtconsolidation,13.49,0.2,3.0,636,Yes,0
23.0,Male,Master,52308.0,0,Rent,18250.0,Medical,10.25,0.35,3.0,657,No,1
22.0,Male,Master,29875.0,0,Mortgage,1300.0,Venture,5.42,0.04,3.0,687,No,0
24.0,Female,High School,56134.0,0,Rent,18250.0,Venture,13.35,0.33,4.0,684,No,1
25.0,Female,Bachelor,29750.0,0,Mortgage,5800.0,Debtconsolidation,5.99,0.19,3.0,639,No,0
23.0,Female,High School,56040.0,0,Rent,18250.0,Personal,10.75,0.33,2.0,590,No,1
25.0,Female,Bachelor,56207.0,0,Rent,18250.0,Debtconsolidation,14.26,0.32,3.0,610,No,1
25.0,Female,High School,67109.0,1,Rent,18250.0,Venture,17.56,0.27,2.0,594,No,1
25.0,Male,Associate,59820.0,1,Rent,18250.0,Venture,14.83,0.31,3.0,609,No,1
22.0,Female,High School,60829.0,1,Rent,18250.0,Debtconsolidation,16.7,0.3,3.0,633,No,1
23.0,Female,Associate,60902.0,0,Rent,18225.0,Venture,10.74,0.3,2.0,685,No,1
26.0,Female,Associate,53842.0,3,Rent,18225.0,Homeimprovement,14.91,0.34,4.0,663,No,1
24.0,Male,Bachelor,66842.0,3,Rent,18200.0,Education,10.99,0.27,2.0,639,No,1
23.0,Female,Bachelor,29733.0,0,Own,8000.0,Education,15.62,0.27,2.0,639,No,0
22.0,Female,High School,29645.0,0,Mortgage,5000.0,Debtconsolidation,10.99,0.17,4.0,624,Yes,0
25.0,Female,Bachelor,51103.0,4,Rent,18000.0,Venture,6.17,0.35,2.0,642,No,1
24.0,Female,Associate,30073.0,2,Mortgage,8000.0,Medical,5.99,0.27,4.0,689,Yes,0
24.0,Male,Bachelor,29678.0,1,Own,2400.0,Education,7.49,0.08,2.0,603,Yes,0
24.0,Female,High School,52468.0,4,Rent,18000.0,Medical,7.9,0.34,2.0,608,No,1
22.0,Female,High School,53665.0,0,Rent,18000.0,Education,13.57,0.34,4.0,664,No,1
24.0,Female,Master,53603.0,0,Rent,18000.0,Venture,12.18,0.34,2.0,660,No,1
22.0,Male,High School,57121.0,0,Rent,18000.0,Medical,15.23,0.32,2.0,672,No,1
22.0,Male,High School,58364.0,0,Rent,18000.0,Education,11.01,0.31,2.0,591,No,1
24.0,Male,Associate,51764.0,0,Rent,18000.0,Homeimprovement,14.46,0.35,3.0,618,No,1
24.0,Female,Bachelor,29776.0,4,Own,4200.0,Venture,6.99,0.14,3.0,614,Yes,0
24.0,Female,Bachelor,53028.0,2,Rent,18000.0,Debtconsolidation,16.63,0.34,2.0,709,No,1
24.0,Female,Master,61117.0,0,Rent,18000.0,Medical,12.42,0.29,4.0,674,No,1
24.0,Female,Bachelor,61070.0,1,Rent,18000.0,Venture,7.9,0.29,4.0,628,No,1
23.0,Female,Bachelor,29966.0,1,Mortgage,5000.0,Medical,15.99,0.17,2.0,673,No,1
23.0,Female,Bachelor,29640.0,3,Own,4200.0,Personal,10.99,0.14,4.0,595,Yes,0
26.0,Female,High School,60841.0,7,Rent,18000.0,Education,13.11,0.3,3.0,651,No,1
22.0,Female,High School,60669.0,0,Rent,18000.0,Venture,13.79,0.3,2.0,618,No,1
22.0,Male,Master,29540.0,0,Own,2500.0,Education,10.59,0.08,2.0,620,Yes,0
22.0,Female,Master,63084.0,0,Rent,18000.0,Education,11.01,0.29,4.0,641,No,1
22.0,Female,Master,29906.0,0,Own,6000.0,Medical,12.68,0.2,4.0,638,No,0
25.0,Male,Bachelor,63657.0,4,Rent,18000.0,Venture,12.98,0.28,4.0,572,No,1
22.0,Female,Master,63459.0,2,Rent,18000.0,Venture,13.85,0.28,4.0,683,No,1
25.0,Male,Associate,63913.0,3,Rent,18000.0,Venture,12.21,0.28,2.0,647,No,1
22.0,Female,Bachelor,57005.0,0,Rent,18000.0,Debtconsolidation,10.71,0.32,3.0,554,No,1
24.0,Female,High School,58556.0,0,Rent,18000.0,Personal,6.54,0.31,2.0,634,No,1
23.0,Male,High School,30483.0,0,Own,8000.0,Personal,5.79,0.26,3.0,574,Yes,0
25.0,Female,Associate,67108.0,3,Rent,18000.0,Education,12.84,0.27,2.0,594,No,1
25.0,Female,High School,67409.0,4,Rent,18000.0,Homeimprovement,10.99,0.27,4.0,646,No,1
23.0,Male,Bachelor,30059.0,0,Mortgage,1375.0,Medical,11.11,0.05,4.0,506,No,1
24.0,Male,Bachelor,68258.0,2,Rent,18000.0,Education,13.48,0.26,3.0,671,No,1
21.0,Male,Bachelor,60821.0,0,Rent,18000.0,Education,14.74,0.3,2.0,530,No,1
25.0,Male,High School,70432.0,6,Rent,18000.0,Venture,11.01,0.26,4.0,609,No,1
26.0,Female,High School,64459.0,4,Rent,18000.0,Venture,17.19,0.28,3.0,661,No,1
22.0,Female,Master,73175.0,0,Rent,18000.0,Education,16.32,0.25,4.0,667,No,0
